1.69988508771284 1.54678249471083 1
1.64136686953843 2.50639246705766 1
2.4087967168894 1.43093081514928 1
3.25521459359687 1.79222051931374 1
2.36124770984113 1.98079134578502 1
2.20460198299357 2.5109616807788 1
2.19205785902955 1.76007458009136 1
2.12178446135574 1.68441896305494 1
1.66476048381675 2.04928034510833 1
1.97388707549667 1.8010039683377 1
1.5339249753579 2.48085286066611 1
1.76150997768804 2.25001741904254 1
1.54426916831462 1.68398012008057 1
1.34392951356825 1.86818577379507 1
1.88191798087504 1.76860698597475 1
2.05963322471763 1.8635116869742 1
2.33217740216356 1.94936687661175 1
2.29893201854125 1.74623987669062 1
2.22817837304567 2.18564821024805 1
2.10148705754096 2.17153356898512 1
1.66635189046815 1.44725401479579 1
2.3856619144053 1.83979006344031 1
2.07487487467347 2.05671581675345 1
2.5409679572968 1.7883039380015 1
2.01485315167586 1.89788864258291 1
2.44569251045781 1.57357896835816 1
1.52654834143322 1.55383347277744 1
2.49516054939181 2.00384131012004 1
1.57958082503925 2.20742888829267 1
2.16895164718298 1.87041524591751 1
2.13326901545751 1.46198751687813 1
1.78689778927121 1.68165889123686 1
2.60736302146712 2.05512592331201 1
2.25101803981364 2.30663037537855 1
2.13854023106354 2.16484355020626 1
1.65451153111317 1.95547498127891 1
2.35683744176643 1.89278562500588 1
2.36774704636734 2.31830371183099 1
2.47121157725427 1.96726560620777 1
0.826222623375192 1.97326535682871 1
1.08975762103634 2.34114240022348 1
2.50496157370103 1.53886347837301 1
1.89265451186762 2.17402139957067 1
1.86521049879998 2.07651736205588 1
2.40527981807518 1.85307782245691 1
2.93179985181613 2.07279595993117 1
2.07335374562718 2.12413436916462 1
1.60328610589234 1.98115157402556 1
1.90524022134561 1.90865047958574 1
2.38507728896092 2.31977616595754 1
2.23036493608932 2.28405933239444 1
2.03298559210133 1.65267967152484 1
2.03011913965848 2.0419421703426 1
1.25424329653627 1.72868435513506 1
1.60482475431809 2.3405691371309 1
2.29120258416568 2.10838394571717 1
2.46518225331972 2.14182179663971 1
1.94223144835746 2.02543739962317 1
2.25310801703807 1.97610449061086 1
1.78820518143179 2.07370901715932 1
2.25945789365474 1.77616226781899 1
2.06884825873875 2.00656742067697 1
2.49960299641069 2.33683877669365 1
1.96240084165338 1.72458871022503 1
1.64358075564828 1.98417455041866 1
1.69985673368837 1.59005127948698 1
2.35516687030476 2.00715397040683 1
2.06941975302503 2.24599222102156 1
1.83885539594882 1.6862569129968 1
1.8150257428947 1.80283523111372 1
2.08620291513739 2.26441655248316 1
1.51244077889913 1.59929120187936 1
1.36954109657794 1.88862397554374 1
1.955219769847 2.02303315059455 1
1.49510918151966 2.50261860708654 1
3.32426843454852 1.89436694035811 1
1.42580571566606 1.99081489217612 1
1.12534349909404 2.24193288291239 1
1.20557885116487 1.81105069459252 1
1.77564231928635 2.20284668979299 1
2.74310649229868 2.15661526910278 1
2.22620758305855 1.96804619520602 1
1.79755774536031 2.4642756019781 1
1.11202172760195 1.43106641032835 1
1.81403142411457 2.14829013592447 1
2.35294284808891 1.86822257523879 1
2.32691558867999 1.63023509584382 1
1.45204805001126 2.34396747099137 1
2.91882310160109 1.83762360347816 1
2.3939112852984 2.16687284493114 1
2.08398509681594 1.78995908909601 1
1.95036301731508 1.94952872559552 1
1.63934938390959 2.31216138605454 1
1.53417884180036 1.94824119797241 1
1.9516153886234 2.22362359280632 1
3.86601956115436 1.72320320997293 1
1.63433504566659 1.96010957586909 1
1.96541951343108 1.67177122432539 1
1.99534345237015 2.23658140085349 1
2.1013460407469 2.0904005645407 1
2.44052089940224 1.6774008994795 1
2.56402178255236 1.73717252414561 1
2.32930485861057 2.01585609422608 1
2.70824085691137 1.8748450599819 1
2.02804220869246 2.16988465642431 1
1.98048265469399 2.6465257815266 1
2.30862552306703 1.80559510517746 1
1.96235717511708 2.04883441894602 1
2.22484691244076 2.47132038485325 1
1.45072859217606 2.11756740653204 1
1.66081217035649 1.69995273761843 1
2.017555433335 1.77721683853296 1
2.38529872902355 2.11478365101554 1
2.50693472362133 1.99217981685543 1
2.21516913517681 2.13928302373301 1
1.50445958115035 2.28538417497389 1
3.01584114099868 2.27684898308326 1
2.75022678556506 2.29574259333732 1
2.22238510374437 1.76217815624223 1
2.2306280172193 1.68510162227553 1
1.76440677284918 3.31859820324229 0
1.73894252528244 3.31635384760049 0
0.877403564803401 3.09610809553144 0
3.64332468100255 2.8020608143157 0
1.40296787755625 3.26469756840966 0
0.0884015202055173 2.58465614719728 0
-0.257682705115037 2.2037807379544 0
-0.467914093183285 1.88181041704979 0
0.974152468186095 3.13583702862512 0
1.02375227628381 3.1546073875319 0
-1.2095968791995 0.5 0
-1.55152447916954 0.5 0
0.669945532890185 2.99618811681356 0
2.72682525126349 3.23344563767523 0
-1.04799177404676 0.5 0
-2.64281823505535 0.5 0
-1.18765609635619 0.5 0
-0.313663938795922 2.12694781056902 0
1.23291487085041 3.22242179036195 0
-1.05155431974466 0.5 0
-2.23358056213696 0.5 0
2.52465831652537 3.27934050646925 0
-3.22078985700293 0.5 0
0.599265456671665 2.95722256605436 0
0.300564606971402 2.76095540533681 0
-3.72725807677379 0.5 0
0.035441809776443 2.53482459126715 0
-1.67228274078115 0.5 0
-0.545816482264202 1.73240352102383 0
1.57054910690012 3.29563444148474 0
2.55012222947205 3.27441264642459 0
0.766945826763779 3.0455014055908 0
1.67838229608366 3.31008221454953 0
1.3206947760212 3.2456409839371 0
0.610046311361507 2.96333691228793 0
1.12405972644496 3.18937327962563 0
-0.0192572766342469 2.48055549045202 0
